chr1	14464	796392	781928.0	2	2	HET
chr1	796767	12930471	12133704.0	2	2	NLOH
chr1	12931050	13663800	732750.0	2	2	HET
chr1	13684499	16836804	3152305.0	2	2	HET
chr1	16837369	17273959	436590.0	2	2	HET
chr1	17275895	121485212	104209317.0	2	2	HET
chr1	142566054	145379658	2813604.0	2	2	HET
chr1	145379797	149775025	4395228.0	2	2	HET
chr1	149776276	249240001	99463725.0	2	2	HET
chr2	11594	88259940	88248346.0	2	2	HET
chr2	88323757	89831033	1507276.0	2	2	HET
chr2	89831341	92324463	2493122.0	2	2	HET
chr2	95331570	243159214	147827644.0	2	2	HET
chr3	60363	90504645	90444282.0	2	2	HET
chr3	93505463	195341647	101836184.0	2	2	HET
chr3	195342185	195446650	104465.0	2	1	DLOH
chr3	195447385	197749181	2301796.0	2	2	NLOH
chr4	14306	68190	53884.0	2	3	ASCNA
chr4	68786	49098904	49030118.0	2	2	HET
chr4	49100322	49659331	559009.0	2	2	NLOH
chr4	52660855	190799752	138138897.0	2	2	HET
chr4	190799839	191043639	243800.0	2	2	HET
chr5	13329	46401707	46388378.0	2	2	HET
chr5	49423615	68864536	19440921.0	2	2	HET
chr5	68868972	70649242	1780270.0	2	2	HET
chr5	70659207	175325327	104666120.0	2	2	HET
chr5	175325882	175531900	206018.0	2	2	HET
chr5	175532072	180743048	5210976.0	2	2	HET
chr6	151489	255796	104307.0	2	5	ASCNA
chr6	256765	328070	71305.0	2	1	DLOH
chr6	329512	58777969	58448457.0	2	2	HET
chr6	61914263	170965329	109051066.0	2	2	HET
chr6	170980066	171052628	72562.0	2	4	ASCNA
chr7	24443	38288001	38263558.0	2	1	DLOH
chr7	38288270	38386370	98100.0	2	1	DLOH
chr7	38386791	58053875	19667084.0	2	1	DLOH
chr7	61058086	158928427	97870341.0	2	1	DLOH
chr8	23872	7238910	7215038.0	2	2	HET
chr8	7239454	8301639	1062185.0	2	2	HET
chr8	8308273	11970652	3662379.0	2	2	NLOH
chr8	12017274	12466548	449274.0	2	3	ASCNA
chr8	12469804	43837038	31367234.0	2	2	HET
chr8	46839525	146300763	99461238.0	2	2	HET
chr9	10712	52108	41396.0	2	5	ASCNA
chr9	58547	44239129	44180582.0	2	2	HET
chr9	44279964	47212852	2932888.0	2	2	HET
chr9	65480283	141142456	75662173.0	2	2	HET
