chr1	14464	796377	781913.0	2	3	ASCNA
chr1	796771	16886986	16090215.0	2	2	HET
chr1	16887691	16902113	14422.0	2	6	ASCNA
chr1	16902426	17250836	348410.0	2	2	HET
chr1	17251055	34684463	17433408.0	2	2	NLOH
chr1	34684617	34869618	185001.0	2	2	HET
chr1	34871653	48399059	13527406.0	2	2	NLOH
chr1	48400398	50620945	2220547.0	2	2	HET
chr1	50623740	55935941	5312201.0	2	2	HET
chr1	55939278	62121100	6181822.0	2	3	ASCNA
chr1	62121272	65933072	3811800.0	2	2	HET
chr1	65935494	67278493	1342999.0	2	4	BCNA
chr1	67289897	68978132	1688235.0	2	2	HET
chr1	68979789	81839426	12859637.0	2	4	BCNA
chr1	81840063	84721240	2881177.0	2	4	BCNA
chr1	84722670	87715097	2992427.0	2	2	HET
chr1	87715860	90632752	2916892.0	2	2	NLOH
chr1	90635360	91028584	393224.0	2	4	BCNA
chr1	91028707	95719179	4690472.0	2	2	HET
chr1	95720137	101013188	5293051.0	2	4	BCNA
chr1	101027413	101866970	839557.0	2	2	HET
chr1	101868913	108427056	6558143.0	2	4	BCNA
chr1	108429773	111161677	2731904.0	2	2	HET
chr1	111165855	112823019	1657164.0	2	2	HET
chr1	112823823	113780470	956647.0	2	2	HET
chr1	113781358	121482689	7701331.0	2	2	HET
chr1	142566390	152193990	9627600.0	2	3	ASCNA
chr1	152194601	153182115	987514.0	2	3	ASCNA
chr1	153182291	158343145	5160854.0	2	3	ASCNA
chr1	158355518	159748866	1393348.0	2	6	ASCNA
chr1	159749188	160429160	679972.0	2	3	ASCNA
chr1	160438083	160702642	264559.0	2	6	ASCNA
chr1	160707066	164283740	3576674.0	2	3	ASCNA
chr1	164286913	166141817	1854904.0	2	3	ASCNA
chr1	166145466	171314142	5168676.0	2	3	ASCNA
chr1	171314257	171901701	587444.0	2	3	ASCNA
chr1	171903507	173040389	1136882.0	2	6	ASCNA
chr1	173042018	178426293	5384275.0	2	3	ASCNA
chr1	178428494	179462349	1033855.0	2	3	ASCNA
chr1	179462801	179683218	220417.0	2	3	ASCNA
chr1	179683571	179690377	6806.0	2	13	ASCNA
chr1	179690600	199762429	20071829.0	2	4	ASCNA
chr1	199763197	207097778	7334581.0	2	3	ASCNA
chr1	207146837	208458908	1312071.0	2	3	ASCNA
chr1	208466901	211231451	2764550.0	2	3	ASCNA
chr1	211232227	218819597	7587370.0	2	3	ASCNA
chr1	218822451	220073117	1250666.0	2	6	ASCNA
chr1	220073531	221829438	1755907.0	2	3	ASCNA
chr1	221831026	221856899	25873.0	2	9	ASCNA
chr1	221861987	228721988	6860001.0	2	3	ASCNA
chr1	228722903	228734077	11174.0	2	14	ASCNA
chr1	228735491	240023786	11288295.0	2	3	ASCNA
chr1	240025977	241614183	1588206.0	2	3	ASCNA
