chr1	17594	773517	755923.0	2	2	HET
chr1	775930	2650901	1874971.0	2	2	NLOH
chr1	2652934	2688292	35358.0	2	2	HET
chr1	2697554	12866369	10168815.0	2	2	HET
chr1	12867343	13286696	419353.0	2	3	ASCNA
chr1	13292715	16506575	3213860.0	2	2	HET
chr1	16507625	16947199	439574.0	2	3	ASCNA
chr1	16947464	119990786	103043322.0	2	2	HET
chr1	119997805	121623278	1625473.0	2	2	HET
chr1	121623692	124940953	3317261.0	2	2	NLOH
chr1	124941043	124998952	57909.0	2	2	HET
chr1	125000443	248433724	123433281.0	2	2	HET
chr1	248434103	248657799	223696.0	2	3	ASCNA
chr1	248658349	248937246	278897.0	2	2	HET
chr1	248938279	248945298	7019.0	2	4	ASCNA
chr2	11556	89018805	89007249.0	2	2	HET
chr2	89033295	93294292	4260997.0	2	2	NLOH
chr2	93311956	94288975	977019.0	2	2	NLOH
chr2	94291831	109765437	15473606.0	2	2	NLOH
chr2	109766033	110076776	310743.0	2	2	HET
chr2	110090223	113528572	3438349.0	2	2	HET
chr2	113528799	113616342	87543.0	2	3	ASCNA
chr2	113632517	130038294	16405777.0	2	2	HET
chr2	130038449	130094855	56406.0	2	2	HET
chr2	130096561	231823401	101726840.0	2	2	HET
chr2	231823792	231848653	24861.0	2	4	ASCNA
chr2	231849377	242147753	10298376.0	2	2	HET
chr2	242148846	242182922	34076.0	2	3	ASCNA
chr3	11817	90720161	90708344.0	2	2	HET
chr3	90773756	90999866	226110.0	2	1	DLOH
chr3	91000197	91262127	261930.0	2	2	HET
chr3	91262195	91741961	479766.0	2	3	ASCNA
chr3	91862178	93232369	1370191.0	2	3	ASCNA
chr3	93323086	164648087	71325001.0	2	2	HET
chr3	164650128	198184079	33533951.0	2	3	ASCNA
chr4	12333	66930	54597.0	2	3	ASCNA
chr4	73671	4009613	3935942.0	2	2	NLOH
chr4	4013783	4022671	8888.0	2	4	ASCNA
chr4	4024468	49090659	45066191.0	2	2	HET
chr4	49091180	50396477	1305297.0	2	2	NLOH
chr4	50415060	51640849	1225789.0	2	2	NLOH
chr4	51657886	131720343	80062457.0	2	2	HET
chr4	131723291	131764966	41675.0	2	2	HET
chr4	131768557	143843185	12074628.0	2	2	HET
